Location,Room,Product,Category,PackageID,Batch,CBD,THC,CBDA,CBG,CBN,THCA,CustomerRating,MedicalBenefitsReported,RepeatPurchaseFrequency,URL,Description
Hennep,New Vault,Raspberry Lime 1:1:1 THC:THCV:CBD | Gummies 20pk,Gummies,1A40A0300001771000037403,111723RLG100,1.27 mg/g,1.4 mg/g,0.0 mg/g,0.05 mg/g,0.05 mg/g,0.0 mg/g,4,Appetite stimulation,Often,http://example.com/products/gummies/raspberry-lime-1:1:1-thc:thcv:cbd-|-gummies-20pk,"Introducing our tantalizing Raspberry Lime 1:1:1 THC:THCV:CBD Gummies! Specially crafted to cater to your needs, each 20pk of gummies offers a perfectly balanced blend of THC, THCV, and CBD in a delicious Raspberry Lime flavor. 

These gummies are not just a treat for your taste buds, but they also come with powerful medical benefits, specifically targeting appetite stimulation. Whether you're looking to enhance your appetite or seeking a flavorful way to"
Hennep,New Vault,Milk and Cookies | 5:2 Chocolate Bites 20pk,ChocolateBar,1A40A03000003EA000337385,TBM0913297451,0.0 mg/g,1.79 mg/g,0.0 mg/g,0.06 mg/g,0.98 mg/g,0.0 mg/g,4,Muscle relaxation,Never,http://example.com/products/chocolatebar/milk-and-cookies-|-5:2-chocolate-bites-20pk,"Indulge in pure bliss with our Milk and Cookies | 5:2 Chocolate Bites 20pk, the ultimate treat for your taste buds and your muscles! These decadent chocolate bites are specially crafted to offer you a delicious and satisfying snack while providing the added benefit of muscle relaxation.

With a rich blend of milk chocolate and crunchy cookie pieces in every bite, these Chocolate Bites are a true delight for chocolate lovers everywhere. The 5:2 ratio ensures the perfect balance of sweet and"
Hennep,New Vault,Mango Tango | Distillate Cart 1g,VapeCartridge,1A40A030000B98D000005678,VAPO-MNG-053123-1,0.13%,82.16%,0.00%,2.30%,1.57%,0.18%,6,Nausea relief,Rarely,http://example.com/products/vapecartridge/mango-tango-|-distillate-cart-1g,"Introducing Mango Tango | Distillate Cart 1g - the ultimate solution for those seeking relief from nausea. This premium vape cartridge offers a delightful mango flavor with a hint of tango that will tantalize your taste buds.

Sourced from the finest ingredients and expertly crafted, Mango Tango provides a smooth and satisfying vaping experience. Each 1g cartridge is filled with high-quality distillate, ensuring purity and potency with every puff.

Customers rave about the effectiveness of Mango Tango in relieving"
Hennep,New Vault,Milk Chocolate Bar | 20pk,ChocolateBar,1A40A03000003EA000288848,CHO0530270577,0.0 mg/g,2.04 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,6,Improved sleep,Never,http://example.com/products/chocolatebar/milk-chocolate-bar-|-20pk,"Indulge in the velvety smoothness of our Milk Chocolate Bar | 20pk, the perfect treat to satisfy your sweet cravings and soothe your soul. Crafted with the finest ingredients, this delectable chocolate bar is a sumptuous blend of rich cocoa and creamy milk that melts in your mouth with every bite.

But that's not all drug our Milk Chocolate Bar also comes with surprising health benefits! Studies have shown that consuming milk chocolate can lead to improved sleep, helping you"
Hennep,New Vault,Gentle Drops | Smooth Berry Hybrid (60mL),Tincture,1A40A0300004A9D000013008,GD 6.29.23,1.62%,0.15%,0.0 mg/g,0.02%,0.02 mg/g,0.0 mg/g,1,Muscle relaxation,Never,http://example.com/products/tincture/gentle-drops-|-smooth-berry-hybrid-(60ml),"Introducing Gentle Drops Smooth Berry Hybrid Tincture - your ticket to soothing muscle relaxation in a single drop! Crafted with care and precision, this 60mL bottle packs a powerful punch to ease your weary muscles after a long day.

Picture yourself drifting into a state of bliss as the smooth berry flavor cascades over your taste buds, calming your senses with each drop. The gentle formula ensures a relaxing experience without any overwhelming sensations, making it perfect for those seeking a subtle yet effective solution for"
Hennep,New Vault,Captain's Chocolate | Syrup 10pk,Condiments,1A40A0300005A3E000024268,8-031-CSY,0.03 mg/g,0.54 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,8,Improved sleep,Rarely,http://example.com/products/condiments/captain's-chocolate-|-syrup-10pk,"Introducing Captain's Chocolate Syrup, the luxurious treat that will elevate your desserts to new heights! Indulge in the rich and velvety flavor of this premium chocolate syrup, carefully crafted to perfection in convenient 10-pack bottles for your convenience.

Not only does Captain's Chocolate Syrup delight your taste buds, but it also offers a unique health benefit of promoting improved sleep. Say goodbye to restless nights and hello to a peaceful evening with a drizzle of this decadent syrup over your favorite"
Hennep,New Vault,Captain's Caramel | Sauce 10pk,Condiments,1A40A0300005A3E000024267,8-034-CRM,0.03 mg/g,0.48 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,6,Reduced inflammation,Often,http://example.com/products/condiments/captain's-caramel-|-sauce-10pk,"Introducing Captain's Caramel | Sauce 10pk, the ultimate addition to your condiment collection! Elevate your dishes with the rich and decadent flavor of our handcrafted caramel sauce.

Not only does this luscious sauce enhance the taste of your favorite treats, but it also offers potential health benefits. With its unique blend, Captain's Caramel is known for its ability to reduce inflammation, making it a delicious and functional choice for health-conscious individuals.

Our customers rave about the quality and"
Hennep,New Vault,Sour Face | Live Wax 1g,Concentrates,1A40A01000020D2000053750,1A40A01000020D2000038717,0.16%,81.52%,1.61 mg/g,0.27%,0.0 mg/g,716.57 mg/g,3,Muscle relaxation,Never,http://example.com/products/concentrates/sour-face-|-live-wax-1g,"Introducing Sour Face Live Wax 1g, a premium concentrate designed to bring you the ultimate muscle relaxation experience. This powerful 1g live wax is expertly crafted to deliver potent effects and soothing relief at your fingertips. 

Unleash the power of Sour Face, known for its delightful sour flavor profile that will tantalize your taste buds and elevate your senses. Each jar contains a generous 1g portion of live wax, ensuring long-lasting value and satisfaction with every use.

With a customer"
Hennep,New Vault,Spiked Mai Tai | Flower 3.5g,Flower,1A40A010000125D000029884,SMT1230501HRM02,0.00%,21.74%,0.00%,0.00%,0.00%,21.16%,9,Improved sleep,Often,http://example.com/products/flower/spiked-mai-tai-|-flower-3.5g,"Introducing our Spiked Mai Tai Flower 3.5g, a premium product designed to enhance your overall well-being. Crafted for those seeking a restful night's sleep, this potent strain offers a delightful blend of flavor and relaxation.

Experience a symphony of fruity and tropical notes with each puff, transporting you to a state of tranquility and calm. With a customer rating of 9 and a high purchase frequency, this product is loved by many for its efficacy and quality.

Let the"
Hennep,New Vault,Super Silver Glue | Pre-Roll 1g,Pre-Roll,1A40A010000125D000033108,SSG230626HRM03,0.00%,17.97%,0.00%,0.00%,0.00%,17.12%,2,Nausea relief,Often,http://example.com/products/pre-roll/super-silver-glue-|-pre-roll-1g,"Introducing our Super Silver Glue Pre-Roll, weighing in at 1 gram! Perfect for those seeking relief from nausea, this premium product promises a truly elevated experience. Formulated to deliver fast and effective relief, our Super Silver Glue Pre-Roll is a game-changer in the world of medicated cannabis.

Customers rave about the potency and efficacy of our Super Silver Glue Pre-Roll, earning it a solid 2-star rating. The high purchase frequency indicates that once you try"
Hennep,New Vault,Lemon Lavender | Seltzer 6pk,Drinks,1A40A0300005FB5000051419,CNLL-MA-38,0.02 mg/g,0.01 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,8,Pain relief,Rarely,http://example.com/products/drinks/lemon-lavender-|-seltzer-6pk,"Introducing our refreshing Lemon Lavender Seltzer 6-pack! 

Unwind and soothe your senses with the delightful combination of zesty lemon and calming lavender in every crisp sip. Crafted with care, this invigorating seltzer not only offers a burst of flavor but also boasts of remarkable medicinal benefits, providing gentle pain relief to help you relax and rejuvenate.

With a stellar customer rating of 8, it's no wonder that our Lemon Lavender Seltzer is a"
Hennep,New Vault,Lavender Haze | Live Rosin | Pax Pod .5g,PaxPods,1A40A0300002262000034930,0523-H-LH-5g,34.03%,43.68%,0.00%,2.28%,1.37%,0.00%,10,Enhanced focus,Rarely,http://example.com/products/paxpods/lavender-haze-|-live-rosin-|-pax-pod-.5g,"Introducing the exquisite Lavender Haze Live Rosin Pax Pod, meticulously crafted to elevate your vaping experience to transcendent heights. This premium .5g Pax Pod is a jewel in the crown of high-quality cannabis products, perfect for those seeking enhanced focus and mental clarity.

Immerse yourself in the soothing embrace of Lavender Haze, a strain renowned for its calming properties and delightfully floral aroma. The Live Rosin extraction method ensures a pure and potent concentrate, capturing the essence of the"
Hennep,New Vault,Island Punch x Ice Cream Cake | Gummies 20pk,Gummies,1A40A03000003EA000295308,fclf0614270651,0.0 mg/g,1.22 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,3,Enhanced focus,Often,http://example.com/products/gummies/island-punch-x-ice-cream-cake-|-gummies-20pk,"Introducing the tantalizing fusion of Island Punch and Ice Cream Cake flavors in every bite of our 'Island Punch x Ice Cream Cake | Gummies 20pk'! Crafted for those seeking a delightful twist in their gummy experience, these gummies offer a burst of tropical sweetness combined with luscious dessert notes, creating a tantalizing flavor journey with every chew.

Not only do these gummies excite your taste buds, but they also contain powerful benefits for enhanced focus, making them"
Hennep,New Vault,Grape Pie Bx1 | Flower 3.5g,Flower,1A40A030000AD0D000000893,f3h18gpie052323,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,Nausea relief,Never,http://example.com/products/flower/grape-pie-bx1-|-flower-3.5g,"Introducing Grape Pie Bx1, a premium Flower strain guaranteed to tantalize your senses and provide exceptional relief. With a robust Customer Rating of 5, this meticulously crafted 3.5g pack promises an unparalleled experience for those seeking relief from nausea. 

Grape Pie Bx1 showcases vibrant colors and a distinctive aroma that will transport you to a state of relaxation and tranquility. Cultivated with care to ensure top-notch quality, this strain is a standout in the Flower category.

Despite"
Hennep,New Vault,Three Suns | Flower 3.5g,Flower,1A40A030000AD0D000000892,F2H18TSUN060523,0.00%,26.32%,0.00%,0.00%,0.00%,25.76%,6,Appetite stimulation,Often,http://example.com/products/flower/three-suns-|-flower-3.5g,"Introducing Three Suns | Flower 3.5g, a premium product designed to elevate your cannabis experience to new heights. This exquisite flower, known for its stunning appearance and robust effects, is perfect for those seeking appetite stimulation.

Indulge in the rich aroma and smooth taste of Three Suns, a true standout in the world of cannabis. With a customer rating of 6, this top-rated product has garnered rave reviews for its exceptional quality and consistency. It's no wonder that customers purchase this"
Hennep,New Vault,S'mores Chocolate Cheesecake | RSO | 20pk,ChocolateBar,1A40A03000002BF000080755,RSO.HYB.SC.CH.05.05.23.MIP2,0.08 mg/g,1.75 mg/g,0.0 mg/g,0.17 mg/g,0.19 mg/g,0.0 mg/g,10,Pain relief,Never,http://example.com/products/chocolatebar/s'mores-chocolate-cheesecake-|-rso-|-20pk,"Indulge in the ultimate treat for your senses with our decadent S'mores Chocolate Cheesecake chocolate bar infused with full-spectrum RSO. This 20-pack of luscious bars combines the rich, velvety goodness of cheesecake with the classic campfire flavors of s'mores, creating a symphony of flavors that will leave you craving for more.

Crafted with the finest ingredients, our S'mores Chocolate Cheesecake chocolate bar offers not only a luxurious taste experience"
Hennep,New Vault,Rodman | Pre-Roll 3pk | 1.5g,Pre-Roll Packs,1A40A0300001A91000050641,2023-05-26-(127\)Rodman,0.00%,22.29%,0.00%,0.13%,0.00%,21.90%,6,Reduced inflammation,Never,http://example.com/products/pre-roll-packs/rodman-|-pre-roll-3pk-|-1.5g,"Introducing Rodman Pre-Roll 3pk, a revolutionary product meticulously crafted to elevate your smoking experience. Each pack contains three premium pre-rolls, each filled with 1.5 grams of hand-selected, top-shelf cannabis. Designed for those with a discerning taste for quality and convenience, Rodman Pre-Roll 3pk is your perfect companion for anytime, anywhere indulgence.

Not only does Rodman Pre-Roll deliver a smooth and satisfying smoke, but it also offers medical"
Hennep,New Vault,Gas Cake | Disposable Vape .5g,DisposableVape,1A40A0100001AF6000094560,06162023IHDSPVCGC.G86553,0.31%,74.31%,0.00%,2.64%,1.09%,0.50%,4,Nausea relief,Rarely,http://example.com/products/disposablevape/gas-cake-|-disposable-vape-.5g,"Introducing Gas Cake Disposable Vape, the perfect solution for quick and convenient nausea relief on-the-go! This sleek and discreet disposable vape contains 0.5g of premium quality oil, specifically formulated to provide fast and efficient relief from nausea symptoms.

With a customer rating of 4 out of 5 stars, Gas Cake Disposable Vape is trusted by many satisfied users who appreciate its effectiveness and ease of use. Designed for those rare moments when nausea strikes, this disposable vape is your reliable companion whenever"
Hennep,New Vault,Sugar Cookies | Disposable Vape .5g,DisposableVape,1A40A0100001AF6000094591,06162023IHDSPVCSC.5G86555,0.29%,73.42%,0.00%,2.73%,1.17%,0.50%,3,Enhanced focus,Never,http://example.com/products/disposablevape/sugar-cookies-|-disposable-vape-.5g,"Introducing our delicious Sugar Cookies Disposable Vape, the perfect blend of sweetness and focus in one convenient package. Indulge in the comforting flavor of homemade sugar cookies while enjoying the benefits of enhanced focus with every puff.

Crafted with care and quality in mind, this .5g disposable vape offers a smooth and satisfying vaping experience that is both easy to use and discreet. Simply take a draw and let the rich flavor of sugar cookies elevate your senses while sharpening your focus and concentration.

With a"
